1,199,9,9,.553552,27,14,1,3,1,2,0,0,0,1,1,1,0,0,1,0,0,0,86,183,198
1,27,24,5,.638545,26,21,1,2,1,2,0,1,1,1,1,1,0,1,2,0,0,0,152,363,385
1,415,30,6,.33981,36,20,1,7,1,2,0,1,0,1,0,1,0,1,2,0,0,.25,286,651,683
1,115,13,12,.708924,26,8,2,3,1,2,0,0,0,0,0,0,0,1,2,0,0,0,14,24,25
1,235,4,2,.373795,40,8,1,7,1,2,0,1,0,0,0,0,0,1,2,0,0,0,121,285,304
1,24,7,3,.434965,44,17,2,6,1,1,0,0,0,1,1,0,0,1,2,0,0,1,126,310,330
1,258,7,2,.235331,26,17,1,3,2,3,0,2,2,1,0,1,1,0,1,0,0,0,142,324,344
1,286,8,2,.378463,18,6,1,1,1,1,0,2,0,1,1,0,0,0,1,0,0,0,164,379,402
1,417,33,7,.798652,27,16,1,4,1,1,0,0,0,0,1,0,0,1,2,0,0,0,287,657,689
1,50,11,3,.305302,24,23,2,2,1,2,0,1,1,1,1,0,0,1,3,0,0,0,306,699,734
1,50,11,4,.305302,22,6,1,2,1,2,0,2,0,1,0,0,0,1,2,0,0,0,306,699,735
1,5,26,2,.401436,35,8,2,5,3,1,0,0,0,1,1,1,0,1,2,0,0,0,305,724,761
1,90,32,2,1.895309,28,22,2,4,3,2,0,1,1,0,0,0,0,1,2,0,0,.4,341,792,831
1,200,19,2,.690789,44,8,1,5,1,1,0,0,0,0,0,0,0,1,2,0,0,0,87,193,208
1,200,7,2,.690789,30,18,2,4,1,1,0,1,0,0,0,0,0,1,2,0,0,0,87,196,212
1,204,31,5,.265327,35,17,2,8,1,1,0,2,0,0,0,0,0,1,2,0,0,0,90,204,220
1,214,22,2,.474056,21,14,1,1,2,1,0,1,0,0,1,0,0,1,2,0,0,0,101,223,239
1,275,16,2,.588149,24,13,1,2,1,1,0,1,0,1,1,0,0,1,2,0,0,0,157,352,373
1,406,17,2,3.298869,34,13,1,4,1,2,0,1,1,0,1,0,0,1,2,0,0,0,276,630,662
1,408,16,2,.805208,32,15,1,6,1,2,0,2,0,0,0,0,0,1,2,0,0,0,278,637,669
1,408,18,9,.805208,39,18,1,4,1,1,0,0,0,1,0,0,0,0,1,0,0,0,278,639,671
1,75,14,1,.455938,39,9,1,4,1,1,0,2,1,0,0,0,0,1,3,0,0,.4,329,761,797
1,85,2,2,.337813,32,20,1,2,1,1,0,2,0,0,1,1,0,1,3,1,0,.33,336,779,818
1,87,10,2,.291271,18,11,2,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,338,784,823
1,161,10,2,.500663,29,14,1,1,3,3,0,2,2,0,0,0,0,0,1,0,0,0,53,105,111
1,161,4,2,.500663,35,6,1,5,2,2,0,0,0,0,1,0,0,1,2,0,0,0,53,108,114
1,169,1,2,.285094,34,14,2,4,1,1,0,2,0,1,0,0,1,1,2,0,0,0,61,123,131
1,275,32,2,.588149,30,22,2,6,1,1,0,0,0,0,1,0,0,1,2,0,0,0,157,355,376
1,280,14,2,.566937,32,6,2,6,1,2,0,2,0,0,0,0,0,1,2,0,0,0,161,369,392
1,355,21,1,.600892,35,9,2,6,1,3,0,2,1,1,0,0,0,1,3,0,0,0,230,528,558
1,5,27,2,.401436,32,13,2,5,1,2,0,2,0,1,1,0,0,1,2,0,0,0,305,725,762
1,65,4,2,.539643,42,19,2,6,1,1,0,1,2,1,1,1,1,1,3,0,0,1.5,320,738,775
1,115,4,2,.708924,21,7,1,3,1,1,0,0,0,1,1,0,0,1,2,0,0,0,14,27,28
1,161,7,1,.500663,37,18,1,5,1,2,0,0,0,1,0,1,0,1,3,0,0,0,53,109,115
1,163,7,2,.60569,42,10,1,8,1,2,0,0,0,1,1,1,1,1,2,0,0,1.25,55,113,120
1,193,27,2,1.444649,35,8,1,9,1,1,0,0,0,0,1,0,0,1,2,1,0,.14,81,166,178
1,219,5,2,.278965,37,21,1,3,1,1,0,2,0,0,0,0,0,0,1,0,0,0,105,233,249
1,222,17,2,.269849,36,20,2,6,2,1,0,0,1,0,1,0,0,1,2,0,0,0,109,243,259
1,227,32,2,.506777,28,22,2,3,1,2,0,2,0,0,1,0,0,1,2,1,0,0,114,258,274
1,27,29,2,.638545,27,6,2,2,1,2,0,0,0,1,0,0,0,1,2,0,0,0,152,364,386
1,367,23,2,.21754,30,20,2,4,1,2,0,1,0,0,0,0,0,1,2,0,0,0,240,549,579
1,376,14,2,.197779,28,10,2,3,1,1,0,2,0,1,0,0,0,0,1,0,0,0,248,563,594
1,73,4,5,.23674,31,13,2,3,1,1,0,0,0,1,0,0,0,1,2,0,0,.2,328,758,795
1,87,2,2,.291271,26,21,2,3,1,1,0,0,0,0,0,1,0,1,3,0,0,0,338,785,824
1,139,22,2,.287989,25,19,2,3,1,1,0,2,0,1,0,1,0,1,2,0,0,0,35,79,84
1,235,23,2,.373795,25,7,2,3,2,1,0,2,0,1,0,0,0,1,2,1,0,0,121,283,302
1,235,23,2,.373795,25,7,1,2,2,1,0,2,0,0,0,0,0,1,2,1,0,0,121,283,301
1,27,30,2,.638545,42,15,2,10,1,2,0,1,1,1,1,0,0,1,2,0,0,0,152,365,388
1,27,30,12,.638545,30,16,2,2,1,2,0,1,1,1,1,1,0,1,2,0,0,0,152,365,387
1,280,4,2,.566937,25,13,2,2,1,2,0,2,0,0,1,0,0,1,2,0,0,0,161,371,394
1,397,32,2,.91247,28,22,2,1,2,2,0,1,1,1,0,0,1,1,3,1,0,.5,267,605,637
1,413,27,3,.225201,32,17,2,4,3,2,0,2,0,1,1,0,0,1,2,0,0,0,284,646,678
1,51,13,2,.816885,42,21,2,8,1,1,0,2,1,0,0,0,0,1,2,0,0,0,307,703,739
1,5,25,15,.401436,26,21,1,3,1,1,0,2,0,1,1,0,0,1,2,0,0,0,305,723,760
1,73,19,3,.23674,33,8,1,4,3,1,0,1,0,0,0,0,0,1,2,0,0,.2,328,756,793
1,96,28,2,.796031,26,13,1,3,1,2,0,2,0,0,1,1,0,1,2,0,0,0,346,802,843
1,183,18,13,.155824,40,6,1,7,1,3,0,1,2,0,0,0,1,1,3,0,0,1.33,73,148,158
1,183,22,2,.155824,23,8,1,1,4,3,0,2,2,0,0,0,1,1,4,0,0,1.33,73,149,159
1,193,17,2,1.444649,30,7,1,3,1,1,0,1,1,1,0,0,0,0,3,1,0,.14,81,164,176
1,200,11,2,.690789,27,9,2,4,1,1,0,0,0,1,0,0,0,1,2,0,0,0,87,192,207
1,200,21,2,.690789,28,9,2,3,1,1,0,0,0,1,0,0,0,1,2,0,0,0,87,194,209
1,200,23,2,.690789,28,20,2,4,1,2,0,1,0,1,1,1,0,1,2,1,0,0,87,195,211
1,200,23,2,.690789,28,20,2,3,1,2,0,1,0,0,0,1,0,1,2,0,0,0,87,195,210
1,214,13,2,.474056,36,22,2,5,1,2,0,1,0,1,0,0,0,1,3,0,0,0,101,221,237
1,219,26,2,.278965,38,15,2,6,1,2,0,1,0,1,0,1,0,1,2,0,0,0,105,232,248
1,235,19,2,.373795,40,16,2,5,2,2,0,1,0,1,0,0,0,1,2,0,0,0,121,282,300
1,275,27,6,.588149,21,9,1,1,1,2,0,0,0,1,1,0,0,1,2,0,0,0,157,354,375
1,27,6,2,.638545,19,17,2,1,1,2,0,2,0,0,1,1,0,1,2,1,0,0,152,367,390
1,39,10,3,1.000962,37,6,1,7,1,2,0,2,2,1,0,0,1,1,2,1,0,1,260,614,646
1,408,17,2,.805208,47,7,1,8,1,1,0,0,0,1,0,0,0,1,2,0,0,0,278,638,670
1,417,14,2,.798652,25,14,1,5,1,1,0,0,0,0,1,1,0,1,2,1,0,0,287,654,686
1,61,14,2,.171753,24,21,1,1,1,2,0,2,0,1,0,0,0,1,2,0,0,0,317,728,765
1,61,9,2,.171753,22,14,2,1,1,2,0,2,0,1,0,0,0,1,2,1,0,0,317,730,767
1,76,27,2,.800736,29,16,1,4,3,1,0,0,0,1,0,1,0,1,2,0,0,0,330,765,802
1,85,4,2,.337813,31,10,1,3,2,2,0,2,0,1,0,0,0,0,1,0,0,.33,336,780,819
1,169,31,6,.285094,37,12,1,5,1,2,0,2,1,1,1,0,1,1,2,0,0,0,61,124,132
1,177,2,2,.980622,35,14,2,8,1,3,0,0,0,1,0,0,1,1,2,0,0,.17,68,137,148
1,177,2,10,.980622,30,9,1,4,1,3,0,0,0,1,1,1,1,1,2,0,0,.17,68,137,147
1,204,30,2,.265327,35,7,1,7,1,2,0,0,0,0,1,0,0,1,2,0,0,0,90,203,219
1,214,24,2,.474056,18,21,2,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,101,224,240
1,223,26,1,.519171,29,7,2,5,1,2,0,2,0,1,0,0,0,1,3,0,0,0,110,249,265
1,227,23,2,.506777,35,20,1,4,1,1,0,0,0,0,1,0,0,1,2,0,0,0,114,257,273
1,275,12,2,.588149,25,23,1,3,1,1,0,0,0,0,0,0,0,0,1,1,0,0,157,351,372
1,319,15,2,1.130168,33,22,2,5,1,1,0,0,0,1,0,0,0,1,2,0,0,0,194,448,473
1,320,16,2,.658234,36,14,1,6,1,2,0,0,2,1,1,1,0,1,2,0,0,.29,196,455,481
1,320,16,9,.658234,19,8,1,1,2,2,0,2,0,1,0,0,0,1,2,0,0,.29,196,455,482
1,336,6,2,1.708721,31,7,1,4,2,1,0,0,0,1,0,0,1,1,3,0,0,2.75,210,485,513
1,415,28,2,.33981,43,21,2,9,1,1,0,0,0,0,0,0,0,0,1,0,0,.25,286,650,682
1,417,32,2,.798652,35,16,2,4,1,1,0,0,0,1,0,0,0,0,1,0,0,0,287,656,688
1,50,2,2,.305302,31,10,1,4,1,2,0,2,0,0,1,1,0,0,2,0,0,0,306,702,738
1,73,13,2,.23674,42,14,2,10,1,2,0,2,0,0,1,1,0,1,2,1,0,.2,328,754,791
1,170,17,2,.444298,31,15,2,2,2,3,0,1,2,1,0,0,0,1,2,0,0,.25,63,127,136
1,193,32,2,1.444649,38,19,2,9,1,2,0,1,2,1,0,0,0,1,3,0,0,.14,81,168,179
1,194,14,4,.582822,24,15,1,1,3,1,1,1,1,0,0,1,0,0,1,0,0,0,82,171,183
1,21,2,9,.609432,30,10,1,5,1,1,0,2,2,0,0,0,0,1,2,0,0,.5,96,236,253
1,223,1,2,.519171,28,12,1,2,1,3,0,2,2,1,0,0,0,1,2,0,0,0,110,245,262
1,22,29,1,.337176,25,10,2,2,1,1,0,0,0,1,1,1,0,1,2,1,0,.14,106,266,282
1,309,7,2,.096726,41,18,2,6,1,1,0,1,1,1,1,1,1,1,3,0,0,0,184,433,457
1,319,2,8,1.130168,22,8,1,1,2,2,0,0,0,0,1,0,0,1,2,0,0,0,194,449,476
1,319,2,13,1.130168,39,11,2,4,1,2,0,2,0,0,0,1,0,1,3,0,0,0,194,449,475
1,347,27,2,.209342,25,7,2,3,1,3,0,2,2,0,1,0,0,1,2,0,0,.33,221,509,538
1,34,12,2,.389367,21,11,1,1,2,2,0,2,0,0,0,0,0,1,2,0,0,0,213,514,543
1,376,25,2,.197779,28,8,1,5,1,1,0,2,0,1,0,0,0,0,1,1,0,0,248,565,596
1,406,19,2,3.298869,26,14,2,2,1,3,0,2,2,1,0,0,0,1,2,0,0,0,276,631,663
1,406,32,2,3.298869,34,12,2,4,1,2,0,2,0,1,1,1,0,1,2,1,0,0,276,632,664
1,44,13,2,1.094964,31,9,1,4,1,3,0,2,1,1,0,0,0,1,2,0,0,.12,300,684,717
1,61,30,1,.171753,40,14,1,8,2,2,0,2,0,0,0,1,0,1,2,0,0,0,317,729,766
1,90,13,1,1.895309,37,17,1,6,2,1,0,0,0,1,0,0,0,1,2,0,0,.4,341,789,828
1,170,10,2,.444298,29,6,2,4,1,1,0,2,2,1,0,0,0,1,2,0,0,.25,63,126,135
1,170,10,2,.444298,29,23,1,3,1,1,0,2,2,0,0,0,0,1,2,0,0,.25,63,126,134
1,193,7,8,1.444649,22,18,1,3,1,3,0,1,0,0,0,0,0,1,3,0,0,.14,81,170,182
1,216,23,3,.849507,20,11,2,1,3,2,1,1,0,0,1,0,0,1,2,0,0,.33,103,228,244
1,223,32,2,.519171,26,7,2,3,1,3,0,2,2,0,0,0,0,1,2,0,0,0,110,251,267
1,233,4,2,.911814,39,6,2,10,2,2,0,0,0,1,0,0,0,1,3,1,0,0,119,278,295
1,233,4,3,.911814,17,7,1,1,2,2,0,0,0,0,1,0,0,1,3,1,0,0,119,278,296
1,235,17,2,.373795,21,14,1,2,1,1,0,2,0,1,1,1,0,0,1,0,0,0,121,281,299
1,279,11,2,.175812,19,12,2,1,2,2,0,1,0,1,0,0,0,1,2,1,0,.67,160,359,381
1,297,17,2,.731551,31,17,1,6,1,2,0,1,0,0,1,0,0,0,1,1,0,.33,171,392,416
1,297,17,2,.731551,31,17,2,5,1,2,0,1,0,0,0,0,0,0,1,0,0,.33,171,392,415
1,350,27,2,.461109,44,18,1,9,1,1,0,0,0,0,0,0,0,1,2,0,0,0,225,518,548
1,376,7,2,.197779,26,12,1,4,1,1,0,0,0,1,0,0,0,0,1,0,0,0,248,566,597
1,408,14,2,.805208,45,13,1,6,2,2,0,1,0,1,0,0,0,1,2,0,0,0,278,636,668
1,417,30,4,.798652,23,22,2,1,1,2,0,2,0,1,0,0,0,1,2,0,0,0,287,655,687
1,51,6,2,.816885,34,17,1,5,2,2,0,2,0,0,1,0,0,1,2,0,0,0,307,705,741
1,62,17,2,.64581,32,13,1,5,3,2,0,2,0,0,1,1,0,1,2,0,0,.25,318,732,769
1,137,9,2,.62658,28,22,2,3,1,2,0,2,0,1,1,0,0,1,2,0,0,0,33,76,81
1,182,1,3,.779749,18,11,2,1,3,2,0,2,0,0,0,0,0,1,2,0,0,.67,72,145,157
1,193,18,2,1.444649,38,11,2,6,1,3,0,0,2,1,0,0,0,1,2,0,0,.14,81,165,177
1,206,9,2,.314463,28,18,2,3,2,2,0,2,0,0,0,0,0,1,3,0,0,0,92,208,224
1,223,25,4,.519171,24,6,2,2,1,3,0,1,1,0,1,0,0,1,2,0,0,0,110,248,264
1,22,7,2,.337176,24,12,1,3,1,2,0,0,0,1,1,1,0,1,2,0,0,.14,106,270,286
1,280,10,2,.566937,30,17,1,6,1,2,0,2,0,1,0,0,0,0,1,0,0,0,161,368,391
1,299,3,9,.652727,26,9,2,2,1,2,0,2,2,1,0,0,1,0,1,0,0,.6,173,399,423
1,319,21,2,1.130168,40,21,1,8,1,1,0,2,0,0,1,1,0,1,2,0,0,0,194,450,474
1,320,4,2,.658234,48,22,1,11,1,2,0,2,0,0,0,0,0,1,2,0,0,.29,196,457,484
1,329,8,2,.834277,39,23,2,6,1,1,0,1,1,0,1,1,1,1,2,0,0,.67,203,473,500
1,34,21,2,.389367,26,20,1,3,3,2,0,2,0,1,0,0,0,1,3,0,0,0,213,516,545
1,34,21,6,.389367,26,7,2,5,1,2,0,2,0,1,1,0,0,1,3,1,0,0,213,516,546
1,422,3,3,.318936,34,13,1,4,3,3,0,2,2,0,0,1,0,1,2,0,0,.67,293,673,706
1,422,7,2,.318936,33,8,2,4,1,1,0,1,1,0,1,0,0,1,2,0,0,.67,293,674,707
1,76,3,2,.800736,48,9,1,8,1,1,0,1,1,0,1,1,0,1,2,0,0,0,330,766,804
1,76,3,9,.800736,38,7,1,5,1,1,0,2,2,0,0,0,0,1,2,1,0,0,330,766,805
1,115,19,2,.708924,42,20,1,7,1,1,0,0,0,1,0,0,0,1,2,0,0,0,14,26,27
1,144,21,2,.654108,23,11,1,2,1,2,0,2,1,1,0,0,0,1,2,0,0,0,40,88,94
1,177,24,2,.980622,32,19,1,7,2,1,0,0,0,1,0,0,1,0,1,0,0,.17,68,138,146
1,199,16,2,.553552,39,20,2,8,1,1,0,0,0,0,1,0,0,0,2,0,0,0,86,180,194
1,199,16,11,.553552,22,8,2,2,1,1,0,0,0,0,1,0,0,1,2,0,0,0,86,180,193
1,204,9,1,.265327,36,13,1,6,1,1,0,0,0,1,1,0,0,1,2,0,0,0,90,205,221
1,22,19,2,.337176,30,17,2,4,1,2,0,1,0,1,0,0,0,1,2,0,0,.14,106,265,281
1,27,32,2,.638545,29,23,1,3,1,1,0,0,1,1,1,1,0,1,2,0,0,0,152,366,389
1,33,31,2,.784179,24,12,2,5,3,3,0,1,1,1,0,0,0,1,2,0,0,.67,204,490,519
1,34,4,1,.389367,34,20,1,5,1,1,0,1,0,0,1,0,0,1,2,0,0,0,213,517,547
1,351,14,2,.431219,40,19,2,6,1,2,0,0,0,0,1,0,0,1,2,0,0,.67,226,519,549
1,399,17,2,1.755813,35,17,2,4,1,1,0,1,1,1,0,0,0,1,2,1,0,.67,269,612,644
1,44,16,2,1.094964,38,15,2,4,1,2,0,1,0,0,0,0,0,1,2,0,0,.12,300,685,718
1,50,18,2,.305302,37,13,1,5,1,2,0,2,0,0,0,0,0,1,2,0,0,0,306,701,737
1,51,26,1,.816885,39,12,2,7,1,1,0,2,0,1,0,0,0,1,2,0,0,0,307,704,740
1,76,19,2,.800736,20,21,2,1,2,1,0,1,1,0,1,1,0,1,2,0,0,0,330,764,801
1,76,30,2,.800736,30,20,2,5,1,2,0,2,2,0,0,0,0,1,2,1,0,0,330,767,803
1,95,20,2,.351079,28,19,2,1,3,1,0,0,0,0,1,0,0,1,2,0,0,0,345,800,840
1,131,6,1,.847641,38,16,2,8,1,1,0,2,1,0,0,0,0,1,2,0,0,0,27,58,63
1,165,30,2,1.372819,30,12,2,4,3,2,0,2,0,0,1,0,0,1,2,0,0,0,57,116,123
1,177,9,2,.980622,28,14,2,2,1,3,0,0,1,1,1,1,1,1,2,0,0,.17,68,139,149
1,222,20,2,.269849,22,19,1,1,3,2,0,1,1,0,1,0,0,0,2,0,0,0,109,244,260
1,22,3,1,.337176,34,14,1,6,1,1,0,0,0,0,1,0,0,1,2,1,0,.14,106,267,284
1,22,33,2,.337176,25,17,1,3,1,1,0,0,0,0,1,0,0,1,2,0,0,.14,106,268,283
1,230,18,2,.253812,32,10,2,1,3,1,0,1,0,0,0,0,1,1,3,1,0,.8,117,271,287
1,265,23,2,.661459,23,16,2,3,2,2,0,2,0,1,0,0,0,1,3,0,0,0,149,338,358
1,286,33,2,.378463,21,12,2,2,2,3,0,2,2,1,0,1,0,1,2,1,0,0,164,378,401
1,299,8,2,.652727,36,12,1,5,1,1,0,2,0,1,0,0,1,1,2,0,0,.6,173,400,424
1,320,9,2,.658234,35,14,2,4,1,2,0,1,0,0,0,0,0,1,2,0,0,.29,196,460,487
1,345,20,2,.838671,25,18,2,2,3,2,0,2,0,1,1,0,0,1,2,0,0,0,219,503,532
1,377,16,2,1.111684,23,16,1,2,1,2,0,2,0,1,0,0,0,1,2,0,0,0,249,567,598
1,377,8,2,1.111684,39,19,2,5,2,2,0,1,0,1,0,0,0,1,2,0,0,0,249,568,599
1,48,8,2,.687378,31,21,2,5,3,2,0,2,0,1,0,1,0,1,3,1,0,0,303,695,730
1,62,31,2,.64581,25,8,2,3,1,1,0,2,0,0,1,0,0,1,3,0,0,.25,318,733,770
1,70,17,5,.761264,28,7,1,2,3,2,0,1,0,1,0,0,0,1,2,0,0,.5,326,752,788
1,99,8,2,.588352,31,14,1,2,1,1,0,0,2,1,0,0,0,1,2,1,0,0,347,804,845
1,99,8,5,.588352,24,13,2,2,2,1,0,0,1,1,1,1,0,1,2,0,0,0,347,804,846
1,11,11,8,.84794,35,8,2,4,1,1,0,2,2,0,0,0,0,1,2,0,0,.6,9,33,35
1,11,21,2,.84794,15,17,2,1,2,1,0,0,0,1,0,0,0,0,1,0,0,.6,9,34,36
1,166,22,2,.470078,27,14,2,5,3,2,0,1,0,1,1,1,0,1,2,0,0,.2,58,120,128
1,166,22,2,.470078,27,14,2,4,3,2,0,1,0,0,0,1,0,1,2,0,0,.2,58,120,127
1,177,12,2,.980622,42,16,2,8,1,1,0,0,0,1,0,0,1,1,2,1,0,.17,68,135,144
1,193,3,2,1.444649,38,18,1,4,1,3,0,2,2,1,1,0,0,1,2,0,0,.14,81,167,180
1,215,25,1,.940623,36,23,1,3,1,1,0,0,0,1,1,1,0,1,3,0,0,.67,102,227,243
1,223,22,2,.519171,34,20,2,6,1,3,0,0,2,0,0,0,0,1,2,1,0,0,110,247,263
1,272,18,8,.861885,32,8,2,5,1,2,0,0,0,0,1,0,0,0,1,1,0,0,155,348,369
1,27,17,2,.638545,26,15,1,5,1,1,0,1,0,1,1,1,0,1,2,0,0,0,152,362,384
1,285,11,1,1.615141,32,10,2,2,1,2,0,2,1,1,0,0,1,1,2,0,0,.5,163,376,399
1,302,9,3,1.167739,25,10,2,1,3,1,0,2,2,0,1,0,0,0,1,0,0,.67,177,410,434
1,320,27,2,.658234,22,7,1,2,2,2,0,2,0,1,1,0,0,1,2,0,0,.29,196,456,483
1,337,13,1,.205268,30,15,2,3,2,2,0,2,0,1,0,1,0,1,2,0,0,.67,211,486,514
1,33,7,2,.784179,35,14,1,8,1,1,0,1,0,0,0,1,0,1,3,0,0,.67,204,491,520
1,344,22,2,1.189062,20,15,1,1,2,2,0,2,2,0,0,0,0,1,2,0,0,1,218,502,531
1,345,23,2,.838671,25,19,2,3,1,2,0,1,0,1,1,0,0,1,3,0,0,0,219,504,533
1,347,17,2,.209342,33,21,1,6,1,3,0,1,2,0,1,1,0,1,2,0,0,.33,221,508,537
1,357,33,2,.463971,37,17,1,6,1,2,0,2,0,1,0,1,0,1,2,0,0,.5,232,532,562
1,403,26,2,.824541,20,14,1,2,3,2,2,2,0,1,1,0,0,1,3,0,0,0,274,628,660
1,44,2,2,1.094964,45,11,2,8,1,1,0,1,0,0,0,0,0,1,3,1,0,.12,300,686,721
1,44,2,2,1.094964,45,11,2,7,1,1,0,1,0,0,0,0,0,1,3,1,0,.12,300,686,720
1,44,5,4,1.094964,30,11,1,4,1,3,0,2,2,0,0,0,0,1,3,0,0,.12,300,688,722
1,44,5,8,1.094964,21,13,2,1,2,1,0,2,2,1,0,0,0,0,1,0,0,.12,300,688,723
1,45,27,2,.838527,30,20,1,6,1,1,0,0,0,0,1,1,0,1,2,1,0,.75,301,691,726
1,45,3,2,.838527,32,16,2,2,3,2,0,2,0,1,0,1,0,1,2,0,0,.75,301,692,727
1,51,8,2,.816885,38,18,2,6,1,1,0,2,1,1,0,0,0,1,2,0,0,0,307,706,742
1,75,9,6,.455938,33,20,1,5,2,3,0,2,2,0,0,0,0,1,3,0,0,.4,329,763,800
1,84,10,2,.675869,19,22,1,1,3,1,0,2,1,0,0,0,0,1,2,0,0,.5,335,776,815
1,86,19,2,.569953,25,8,1,5,2,1,0,2,0,1,0,0,0,1,2,1,0,.67,337,781,820
1,103,23,2,.837524,24,15,1,2,2,3,0,1,1,1,0,1,0,1,2,0,0,1,4,5,5
1,110,3,3,1.639355,21,17,2,1,3,2,0,0,1,1,1,1,0,1,2,0,0,0,10,17,18
1,131,3,2,.847641,18,13,1,1,1,1,0,1,1,0,1,0,0,1,2,0,0,0,27,57,62
1,166,19,2,.470078,35,23,2,4,1,2,0,2,0,0,0,1,0,1,2,0,0,.2,58,118,125
1,166,20,2,.470078,33,8,2,6,1,2,0,1,0,1,0,0,0,1,2,0,0,.2,58,119,126
1,179,32,2,.78637,25,9,1,3,3,1,0,2,0,1,1,1,0,1,2,0,0,0,69,140,150
